time,text,location,userid,screenname,retweetcount
2019-05-10 02:10:38,"b'@the_hindu Yes they will win but not as in 14, its coz of no strong opposition leader\n#rahulgandhi seems joke for nation.\n#Congress sud choose leader from non #gandhifamily. #Rahulgandhi\xe2\x80\x99s character is assassinate by #media so people think he is joke\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-07 07:03:05,"b""My 1 comment on corruption of a former PM has riled #Congress eco-system so much but constant,below the belt remarks on a sitting PM,his family,his poverty have no effect on them!\nConstant badmouthing of historical greats by 1 Dynasty doesn't affect them either!\n-@NarendraModi ji https://t.co/icXUB7C3R2""","Sibsagar, India",467947246,nanglucky,3
2019-05-05 15:18:17,"b""@Mohansinha It's high time for a wise #Congress man/woman to stand up and say he/she is ashamed to be a #congressi""","Assam, India",31375562,harpal28,1
2019-05-05 11:02:32,"b'@RavinarIN @vschanna @IndiaToday @ndtv @republic @TimesNow This issue of @IndiaToday must be the most profitable, each page paid by #Congress as an advertisement \xf0\x9f\x98\x82'","Assam, India",31375562,harpal28,10
2019-05-10 02:10:38,"b'@the_hindu Yes they will win but not as in 14, its coz of no strong opposition leader\n#rahulgandhi seems joke for nation.\n#Congress sud choose leader from non #gandhifamily. #Rahulgandhi\xe2\x80\x99s character is assassinate by #media so people think he is joke\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-06 05:35:43,b'#RahulGandhi #Gauravgogoi  Thank you Mani Sahnkar ayar for his remark as C',"North Lakhimpur, Assam",1401860016,h_munim,0
2019-05-11 06:39:07,b'@BorahBedabrata @pran_en If you criticize Congress in comparison to AAP then I will be all for it. For me BJP is the worst.',"Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 04:48:37,"b""@nanditathhakur @RahulGandhi @PMOIndia Bad working doing only two man kill them.But\nWhy killing thougen people in Punjab??\nThat wasn't a good decision of Congress government.""","Dibrugarh, India",1002909216716148736,Mukutdihingia1,0
2019-05-11 04:18:04,b'@BorahBedabrata @pran_en Yes we have a long list from both parties. But Congress was punished for their roles in riots. They were thrown out of UP and Bihar. But BJP was rewarded in Gujarat. Modi became the PM of India.',"Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 03:56:06,"b'@BorahBedabrata @pran_en BJP indulges in the same duplicity. If Congress were responsible for SiKh riots (which I saw with my own eyes as I was in Indore in 1984), BJP responsible for Gujarat, Mujaffarnagar and many more.'","Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 03:06:37,"b'@mkatju It seems no strong opposition leader, so willingly or unwillingly people vote for bjp so Modi will come.(prediction) though most people don\xe2\x80\x99t like him. Congress right now facing leadership crisis.'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-10 17:44:53,"b'@SachinPilot Sir, you are one of best of best leader I have ever seen..! Hopes your hard work will bring definitely a better result in coming Loksabha election  for the congress party..! With many love from sonam from Arunachal..!!'","Arunachal Pradesh, India",971303347113349121,KhomSonam,0
2019-05-10 17:22:04,"b'@sampitroda Before Vajpayee era, even a land-line phone connection used to take more than a year. \n\nShameless Congress!!!'",Dibrugarh,281496727,2sanjay4,0
2019-05-10 12:11:33,"b'@TamannaInamdar Thik wyse,  jeyse Congress using noqli Jogi for campaigning'","Dibrugarh, India",859091613867552768,Mrityun38276737,0
2019-05-10 11:04:27,"b""Arunachal Pradesh Remained Backward Due to Congress 'Misrule, Says Pema Khandu \xc2\xbb Northeast Today https://t.co/3Olk6mfQJm""",Itanagar,196547058,LikhaNarie,0
2019-05-10 06:33:15,"b""@NadeemRamAli @GautamGambhir @ArvindKejriwal India is ashamed to have 'activists' like you who are still with Aap even after they beg before congress despite the later being submerged in corruption""",Jorhat Assam,3322573261,hillollovesyou,0
2019-05-10 02:10:38,"b'@the_hindu Yes they will win but not as in 14, its coz of no strong opposition leader\n#rahulgandhi seems joke for nation.\n#Congress sud choose leader from non #gandhifamily. #Rahulgandhi\xe2\x80\x99s character is assassinate by #media so people think he is joke\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-09 17:34:12,b'@GautamGambhir @ArvindKejriwal And we are ashamed to see a great cricketer changed his mind drastically after joining BJP. \n\n         @ArvindKejriwal is a very humble person. He has changed Delhi in such a way which is unbelievable. Nor Congress or BJP has brought such a development.',"Sibsagar, Assam, India",1115518399126351872,i_am_syed_s,1
2019-05-09 16:41:10,"b'@Tamar_gibi @tongamrina Who said openly accepted? Do you hv evidence? Congress attempted the same when Padi Richo was APCC President. We strongly protested and lodged complaint, later APCC made office clerk Dutta scapegoat claiming it was a mistake.'","Itanagar, India",738485833,sangnoamar,0
2019-05-09 05:36:27,"b'@ahmedpatel But at the time of his assassination, Chandrasekhar was the interim PM who was backed by Congress party.'",Dibrugarh,281496727,2sanjay4,0
2019-05-08 15:59:53,"b""@republic If today is d World Donkey Day, Nishant Verma,d protege n self-employed Congress spokesperson sud b d winner. He has become d 'beast of burden' for Nehru-Gandhi family without being rewarded. Carry on, Mr. Donkey!""","Tinsukia, Assam, India",197856358,nkbhattacharjee,0
2019-05-08 09:24:54,"b'LIVE: Congress President @RahulGandhi addresses public meeting in Bhind, Madhya Pradesh. #AbHogaNyay https://t.co/8JEGk8se8D'","Itanagar, India",866565879240171520,INCArunachal,10
2019-05-08 00:58:17,b'@arunjaitley Congress leaders have no idea of the model code of conduct which had been very firmly proved by Priyanka Gandhi Vadra using children in making their wrong interpretation right.',DIBRUGARH,1515909716,ArunavMBaruah,0
2019-05-07 19:26:43,b'@gauravsharmamnr @BDUTT @RajatSethi86 @Ish_Bhandari @anildharker @seemagoswami @drshamamohd @NewsHtn Who killed 10000 Sikhs in 1984?\nWho helped Anderson leave India after Bhopal gas tragedy?\nWho overturned supreme Court order on ShahBano?\nWho kept mum during Kashmiri Pundits genocide?\nPls update yourself about history rather than towing Congress lines.\nRajiv ji was no saint',"Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-07 19:26:42,"b""@TOIDelhi Gone are those days, where @INCIndia was a party of people, nowadays it's a https://t.co/sd4znr2iZI.\xf0\x9f\x91\x87\nCongress has no leader\nCongress is corrupt\nCongress has not done enough in 60 yrs\nCongress is not regretting for #Bofors #Emergency &amp; #ShikhMasscre\xf0\x9f\x98\xa1\nhttps://t.co/iMjCnidDgp""","Sibsagar, Assam",2280197166,ghoshrupak6,4
2019-05-07 18:04:36,b'Congress to aa gai na re? https://t.co/1KdHPZm7St',"Doom Dooma, India",1083380333196857345,SanjayM04012093,0
2019-05-07 11:17:53,b'@aajtak The teacher who was behind this is a supporter of congress!',"Jorhat, India",969411107398955008,twitashisk,0
2019-05-07 10:13:46,b'@republic Congress recruiters',India,1023739726824525824,joon141019631,0
2019-05-07 08:24:42,b'@sagarikaghose Your opinions are as insignificant as  the Congress party!!',"Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-07 08:21:43,"b""@sadhavi @anant1017 Please convince Congress to rake up 2002 riots.\nLet's see what happens!!\n#AyegaTohModiHi""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-07 07:03:05,"b""My 1 comment on corruption of a former PM has riled #Congress eco-system so much but constant,below the belt remarks on a sitting PM,his family,his poverty have no effect on them!\nConstant badmouthing of historical greats by 1 Dynasty doesn't affect them either!\n-@NarendraModi ji https://t.co/icXUB7C3R2""","Sibsagar, India",467947246,nanglucky,3
2019-05-06 16:45:08,b'@arunjaitley Duplicity of Congress stand exposed.',"Sibsagar, India",2160552434,sivasagar21,0
2019-05-06 14:13:24,b'@timesofindia Corruption is sanskar for congress',"Dibrugarh, India",340860708,lilakanta,0
2019-05-06 13:18:04,"b'@aajtak @AkhileshPSingh @anjanaomkashyap Anjana ji, I appreciate the way u organise the ""Halla bol"" programme. But I think Mr ...... is in hunt of Congress ticket in near future.'","Arunachal Pradesh, India",967007018254028801,RamkyesS,0
2019-05-06 09:20:18,b'@ANI I could vote for congress once but communists... eeeyuuck',"Itanagar, India",729768151005564929,cheli_lombi,0
2019-05-06 03:59:20,"b""@RajThackeray Dear Raj ji where is ur voice when Chowkidar Chor hai &amp; other nonsense is been said about PM @narendramodi by @INCIndia &amp; now suddenly u r showing too much love 4 #RajivGandhi, Late Balashaheb Thackeray won't forgive u 4 ur congress loving sentiments he is cursing u from heaven\xf0\x9f\x98\xa1 https://t.co/y5MYwb6UBt""","Sibsagar, Assam",2280197166,ghoshrupak6,19
2019-05-05 15:48:27,"b'@anilhbraj @maryashakil Did she criticized Rahul for his language? even we can childishly cite instances of Modiji enquiries health issues of Senior congress leaders. So? \nFact is Pappu ran Most disgusting campaign in recent times , closet bigots will not see that'","Tinsukia,Assam",592982415,ajitabh_baruah,1
2019-05-05 15:18:17,"b""@Mohansinha It's high time for a wise #Congress man/woman to stand up and say he/she is ashamed to be a #congressi""","Assam, India",31375562,harpal28,1
2019-05-05 11:02:32,"b'@RavinarIN @vschanna @IndiaToday @ndtv @republic @TimesNow This issue of @IndiaToday must be the most profitable, each page paid by #Congress as an advertisement \xf0\x9f\x98\x82'","Assam, India",31375562,harpal28,10
2019-05-05 05:39:01,b'Congress has mistaken video games with surgical strikes: PM \nhttps://t.co/lWe5fW7yT5\n\nvia NaMo App https://t.co/cznzSFyZm3',Naharlagun,951440005544607750,BabuKipa,0
2019-05-05 00:47:21,b'@vacha_bhavsar @Shahaabdi1 It\xe2\x80\x99s a well known fact congress since independence always played the politics of casteism. And the ripple effect is more or less still on throughout India.',India,1023739726824525824,joon141019631,0
2019-05-04 14:35:14,"b'@nsitharaman respected madam .....crowd of India ...wants to hear  ""chowkidar .........Sher he "" in public rallies .....this would be the best answer to Congress ...from stage ...please ek bar bol ke dekho....next line hum bolenge...Jai hind'","Jorhat, India",218542628,rohit88rawat,0
2019-05-04 06:13:48,b'@LambaAlka Did not see a single tweet to highlight this achievement of AAP govt. Keep your petty politics on... Hope you will get a good bargain from BJP or Congress',"Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-04 04:54:59,b'@DrGPradhan @narendramodi @INCIndia Look into the manifesto and congress top leaders utterings in public .Still you feel they deserve any appreciation.ll they deserve  you can go ahead',,1075986530668142592,BabaMera2,0
2019-05-04 04:36:15,b'LIVE: Congress President @RahulGandhi addresses media at Congress HQ #ArmySeMaafiMaangoModi https://t.co/VRju959HV8',"Itanagar, India",866565879240171520,INCArunachal,25
2019-05-03 11:43:48,b'Congress party is fooling villagers by distibuting fake NYAY form. This party is a cancer for India.\n@INCIndia \n@RahulGandhi https://t.co/0DkoJEwqHn',Jorhat,939103804355592192,pratyay_likhok,0
2019-05-03 07:51:46,"b'LIVE: Congress President @RahulGandhi addresses Public Meeting in Rewa, Madhya Pradesh. #AbHogyaNyay https://t.co/lVFJRAU3vA'","Itanagar, India",866565879240171520,INCArunachal,11
2019-05-03 05:12:18,"b'@gkzhimomi @MridulB76822205 @RahulGandhi Sir, there are far more capable and visionart leaders in Congress than Rahul. The day they are given their due,Congress would revive itself. \n\nJust my observation.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 02:44:43,b'@sardesairajdeep This men Rajdip India never deserved . He is one of few fixers In Lutyens Delhi who always worked in tandem with congress corruption with media management. If Modi wins this time he must focus on these crooks',DIBRUGARH,132957426,drskinwala,0
2019-05-02 16:07:52,"b""@RahulGandhi zindabad! Congress Zindabad. \nNow, Modi ji, it's your turn for an interview. A real interview on the election season, please. Not on the mango season. https://t.co/owiLQEKcbk""","Jorhat, India",3230596764,G_Handique,2
2019-05-02 13:32:08,"b""@timesofindia Congress is offended and showing it's anger""","Dibrugarh, India",340860708,lilakanta,0
2019-05-02 13:21:53,b'@smritiirani Shame Congress !!!',"Itanagar, India",999809878074933248,Chowkidar_milan,0
2019-05-02 12:32:13,b'Nyay is real. Congress party believes in fulfilling promises. Jai Congress! https://t.co/2CuOliYIgi',"Jorhat, India",3230596764,G_Handique,2
2019-05-02 11:47:04,"b'LIVE: Congress President @RahulGandhi addresses public meeting in Jaipur, Rajasthan. #\xe0\xa4\x96\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe_\xe0\xa4\x98\xe0\xa4\xa3\xe0\xa5\x80_\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2_\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 https://t.co/4rYGc94rwV'","Itanagar, India",866565879240171520,INCArunachal,15
2019-05-02 09:49:00,"b""@PChidambaram_IN What was Congress' stand in all party meeting called by then PM Atal ji on Kandhar issue?""",Dibrugarh,281496727,2sanjay4,0
2019-05-11 04:48:37,"b""@nanditathhakur @RahulGandhi @PMOIndia Bad working doing only two man kill them.But\nWhy killing thougen people in Punjab??\nThat wasn't a good decision of Congress government.""","Dibrugarh, India",1002909216716148736,Mukutdihingia1,0
2019-05-11 03:01:33,b'@maanuraajan1 @Swamy39 @RahulGandhi So why is he not going to court????',"Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-11 01:55:49,b'@RahulGandhi Who else would interested in you and HT scripted interview.',"Arunachal Pradesh, India",3904685358,obukgao,0
2019-05-10 17:21:55,b'@timesofindia @RahulGandhi Hang on his neck like a kid as u did in parliament.prestigeless man',"Dibrugarh, India",340860708,lilakanta,0
2019-05-10 16:16:04,b'@CongressForInd1 @lncMohitJain @shaktisinhgohil @SATAVRAJEEV @KumariRukshmani @HardikPatel_ @arjunmodhwadia @sonaldatta @sitaramlamba @JitendraBaghel_ @RahulGandhi @CongressSevadal Absolutely right \xf0\x9f\x91\x8c',"Itanagar, India",975990856732655616,MohsinN98568188,0
2019-05-10 08:56:39,"b'@INCIndia @RahulGandhi \nSir, even your ministry, mom, you, jija-ji used our money and were exposed and proven accused in many scam.\n\nMr. Anil Ambani is bankrupted for his own bad decisions.\n\nRemember this when you go to his brother bagging for fund to carry your own party campaigns.'","Digboi, India",413119339,dhiman_mj,0
2019-05-10 08:52:23,b'@INCIndia @RahulGandhi @htTweets Remember this on 23rd May and have the guts to stand by the same person.',"Digboi, India",413119339,dhiman_mj,0
2019-05-10 06:53:01,b'@RahulGandhi What a joke',"Doom Dooma, Assam India",3161222580,Im_OP_Chauhan,0
2019-05-10 02:10:38,"b'@the_hindu Yes they will win but not as in 14, its coz of no strong opposition leader\n#rahulgandhi seems joke for nation.\n#Congress sud choose leader from non #gandhifamily. #Rahulgandhi\xe2\x80\x99s character is assassinate by #media so people think he is joke\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-09 19:11:16,"b'Dont just read those success stories, create one of your own...@RahulGandhi'","Dibrugarh, India",754147737487015937,vsuryansh,0
2019-05-09 17:36:52,"b'@RahulGandhi If PM say something we have to search in Google it is true or false. Very disappointing.  Now people need ""Multi"".'",Makum,259684786,KKBaruah,0
2019-05-08 20:15:14,"b'@RahulGandhi Y you keep fighting individually, instead of doing good for your country man.\nBoth of you @narendramodi and @TheRahulMehra are greed for powers only. Their are thousands of poor, starving and unemployed people out their, Better go and help them.'","Arunachal Pradesh, India",1125476470371995649,KonYapu,0
2019-05-08 18:37:17,b'@RahulGandhi U r over estimating',"Itanagar, India",707346543414620161,94b34eb28a9d445,0
2019-05-08 17:38:58,"b'@faheemm399 @Payal_Rohatgi @BDUTT @sagarikaghose @virsanghvi @RahulGandhi @priyankagandhi @INCIndia From Bhakt to Chamcha. From riots to money. \nYou have no clue what the debate is all about. Typical chamcha. \nEver wondered where does that 85 paisa out of Re.1 goes, which was mentioned by your Master\'s father Rajiv once. Needless to mention ""Garibi Hatao"" promise'",Dibrugarh,281496727,2sanjay4,0
2019-05-08 17:13:44,"b""@RahulGandhi Sunaina has right to dream of Naya.\nBut she will get only Rs 760 per year as per formula of Rajiv Gandhi i.e \nCentre76000=people's 760(1%of 76000) remember----\nCentre Rs 100= people's Rs1""",Tinsukia,204723103,Awanikumaar,0
2019-05-08 16:42:31,"b'@faheemm399 @Payal_Rohatgi @BDUTT @sagarikaghose @virsanghvi @RahulGandhi @priyankagandhi @INCIndia Why don\'t the Chamchas understand? You mentioned 2002..Moreover riots have a long long history in India. From ""Direct Action Day"" or even before that. Take a break, do some research and come back afresh..'",Dibrugarh,281496727,2sanjay4,0
2019-05-08 14:38:30,b'@faheemm399 @Payal_Rohatgi @BDUTT @sagarikaghose @virsanghvi @RahulGandhi @priyankagandhi @INCIndia Where did the riots start from? Godhra...',Dibrugarh,281496727,2sanjay4,0
2019-05-08 13:31:18,b'@VishakhCherian @PMOIndia @RahulGandhi @sampitroda @ShashiTharoor Our public doesn\xe2\x80\x99t deserve good people to rule us.',"Tinsukia, India",164637609,GLPassam,0
2019-05-08 12:10:33,"b'@RahulGandhi She is in this condition because the policies of your ancestors kept their parents poor!!\nHave some shame!!\nStop shedding crocodile tears. The more you do so, the more failures of our ancestors keep getting publicized.'","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-08 09:24:54,"b'LIVE: Congress President @RahulGandhi addresses public meeting in Bhind, Madhya Pradesh. #AbHogaNyay https://t.co/8JEGk8se8D'","Itanagar, India",866565879240171520,INCArunachal,10
2019-05-07 20:48:22,b'@himantabiswa @sarbanandsonwal @dhruv_rathee @narendramodi @AmitShah @rajnathsingh @RahulGandhi @UNHumanRights @NHRCOFINDIA  @rashtrapatibhvn 102 years ailing old man has been taken to miserable detention camp in Assam. Altogether 42 people committed suicide for harassment. https://t.co/IRbH5RoBjp',,715940003084419072,sandeep04121989,0
2019-05-07 17:53:59,"b""@GauravGogoiAsm @RahulGandhi Yes....Gaurav u weren't even born when Assam Agitations was ON....ask the martyrs family the ppl of assam ..what they have in mind...and Oh the secret killings too..""","Dibrugarh,Assam",138435589,Subhadeka,0
2019-05-07 17:40:11,b'Please Modi ji Hear us.. Please give some solution to our problems. Please take some strong action against Job policy please please its a Humble request..otherwise we have to Die. @narendramodi @Swamy39 @RahulGandhi @ndtvindia @ppbajpai https://t.co/zokywvNMH5',"Assam, Tinsukia",706826237898072064,NirupamKar3,0
2019-05-07 17:31:17,"b""@timesofindia @RahulGandhi It's a tool to enhance the deteriorated economy of italy""","Dibrugarh, India",340860708,lilakanta,0
2019-05-07 16:37:38,"b""@GauravGogoiAsm @INCIndia @RahulGandhi @INCWestBengal PAPPU won't understand anything...He must have thrown it to the dustbin""",Jorhat,991695806930415616,Bonny_Saikia,0
2019-05-07 15:42:49,b'@keshavyadaviyc @priyankagandhi @RahulGandhi @INCIndia @kumari_selja All the best',"Itanagar, India",986454196697186305,AkumNabam,0
2019-05-07 12:01:39,b'@timesofindia @RahulGandhi Came to sense after sixty years',"Dibrugarh, India",340860708,lilakanta,0
