time,text,location,userid,screenname,retweetcount
2019-05-07 06:36:19,b'@INCIndia Did @INCIndia @RahulGandhi really understood the lines before they actually posted the picture.?\n\nI hope they did\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',"Digboi, India",413119339,dhiman_mj,0
2019-05-07 04:19:48,"b'@RahulGandhi Stop spreading lies, be honest and fearlessness will follow you like @narendramodi \nSpeak what you feel and know in rallies and not what is their in the script.'","Digboi, India",413119339,dhiman_mj,0
2019-05-07 04:18:34,"b""@RahulGandhi Projecting your inner beliefs on to our army and your favorite ally Pakistan won't take you anywhere either. \nKamal ki button pe vote daale.""","Dibrugarh, India",65551915,Himz08,0
2019-05-07 03:58:02,b'@RahulGandhi Last 70 salo se soye the kya????',"Dibrugarh, India",2991388440,raj19_im,0
2019-05-06 16:39:26,"b'@JP_LOKSATTA When history is rectified, even skeleton came to life just to ensure their deeds stay in their coffins with them ..\n\nSomeone getting killed for running personal propoganga can\'t be given the ""martyred"" tag..\n\n@AskAnshul  @RahulGandhi @narendramodi @INCIndia @BJP4India'","Digboi, India",413119339,dhiman_mj,0
2019-05-06 16:28:31,"b""He was killed for running his own propoganga. Hence can't tag martyred.\n\nModi had the guts to correct the history which is full of wrong thought process. Many more to come.\n@narendramodi @RahulGandhi @friendsofrss @RSSorg @AskAnshul https://t.co/wNBnN2F5Kc""","Digboi, India",413119339,dhiman_mj,0
2019-05-06 16:20:44,b'Please watch today #DNA @ZeeNews it will surely clarify your drama &amp; how much @INCIndia and @RahulGandhi and @priyankagandhi is hurt by the challange by our PM @narendramodi and offcourse @ReallySwara whose willing to marry Rahul Gandhi \xf0\x9f\x98\x85\xf0\x9f\x98\x85',Dibrugarh (Assam),2581591897,vivekstubsharma,0
2019-05-06 09:27:13,b'@iamashutosh7 @narendramodi @RahulGandhi He has no courage to do with Rahul ji. He only knows how to make people fool.',"Arunachal Pradesh, India",1042027765837385728,SiyumTate,0
2019-05-06 07:35:22,b'Rajiv Gandhi chor hai aur uska kutta bhi @RahulGandhi. Karma never spares anyone. Since month you were abusing @narendramodi ji without any proof but now we have proof against your corrupt father. Enjoy the show.',"Arunachal Pradesh, India",63428035,TechieGuy_12,1
2019-05-06 05:35:43,b'#RahulGandhi #Gauravgogoi  Thank you Mani Sahnkar ayar for his remark as C',"North Lakhimpur, Assam",1401860016,h_munim,0
2019-05-06 04:49:53,b'@GauravGogoiAsm @RahulGandhi #ShameOnModi shameless PM',"North Lakhimpur, Assam",1401860016,h_munim,0
2019-05-06 04:45:52,"b""@abpnewstv @RahulGandhi @priyankagandhi @smritiirani @BJP4India Everyone can't bring sister,  wife,  brother.""","Tinsukia, India",757232591468724224,PankajK33688284,0
2019-05-06 04:06:09,b'@Shahaabdi1 @INCTharoorian @vacha_bhavsar @SohailBobby @RahulGandhi @Vidyaraj51 @ashoswai @dhruv_rathee Vajpayee\xe2\x80\x99s niece says doesn\xe2\x80\x99t mean Supreme Court says.',India,1023739726824525824,joon141019631,0
2019-05-06 03:40:08,b'@RahulGandhi This type think put away youth from politician!!!!!!',dibrugarh assam,2501940726,ShadikAly,0
2019-05-06 03:01:08,"b'@chirublue @RahulGandhi If this is the case, India never become developed, we need to target present Govt not previous'",Be,936540962964344832,AnandNB3,0
2019-05-06 02:26:58,"b""@geetv79 @RahulGandhi Of course,\nIt must've been NaMo who instigated the mobs against Sikhs in 1984.\nAnd NaMo must've done some black magic on Rajiv Gandhi while he ws jstifying the acts on the genocide. Entire Gandhi family is such a saintly family indeed.\n#RajivGandhiChorHai""","Jorhat, Assam",4888450483,_jaspreetbhatti,1
2019-05-06 02:24:58,b'@BDUTT @RahulGandhi sitting PM was called chor without an iota of proof then how you guys approved and didn\xe2\x80\x99t question him . Hadd hai . Kuch bhi',DIBRUGARH,132957426,drskinwala,0
2019-05-06 00:13:09,b'@vacha_bhavsar @GAUAHAR_KHAN @RahulGandhi Some people are born with single eye vision. Almost blind. But pretends to have wide angled universal vision.',India,1023739726824525824,joon141019631,0
2019-05-05 17:48:40,b'@GauravGogoiAsm @RahulGandhi We...want...',"Itanagar, India",1019464938983526401,SidhuPradhan4,0
2019-05-05 17:42:11,b'@RahulGandhi Defeat to play is negative concept. \nU must play to win @rahulji.\n\nMada siyum',"Itanagar, India",1119120101003816961,MadaSiyum,0
2019-05-05 14:47:33,"b'@CurrAffairs @rajeev_mp @siddaramaiah @sherryontopp @RahulGandhi @priyankagandhi @INCIndia @RSSorg Unlike you I never had any Masters.  either Congi; or Sanghi who happen to be not only your guides &amp;, philosophers but will also go down in the history as masters in the art of prostrating before the Rulers - past present or future...\nhttps://t.co/yQxBSNFbpu'",,136704741,SHIBU_DIBRUGARH,0
2019-05-05 14:30:53,"b""@CurrAffairs @rajeev_mp @siddaramaiah @sherryontopp @RahulGandhi @priyankagandhi So you're a Gol-walker. But Optics are secondary, Sementics matter.""",,136704741,SHIBU_DIBRUGARH,0
2019-05-05 14:03:34,b'@RahulGandhi The dignity of a PM in this country never fell this low.',"Arunachal Pradesh, India",992149787351777280,Ayal72360817,0
2019-05-05 13:59:01,b'@GauravGogoiAsm @RahulGandhi A P.M not respecting death and going so personal and stoop low about an ex PM . He will get his due no doubt . It shows how inferior complexity he has .His time is out.',itanagar,322764360,sunnybori23,0
2019-05-05 12:17:08,b'@RahulGandhi Try to give interview to @the_sashiks u pappu',"Dibrugarh, India",103498617,santudbrt,0
2019-05-05 10:12:41,"b'@RahulGandhi PM Modi did not say anything wrong. Stop this drama, you will nt get a single vote by invoking your ancestors. They were responsible for the backwardness &amp; under development of India.'","Tinsukia, India ",102018208,sumantasharma,0
2019-05-05 09:46:05,"b""@abpnewstv Yes @RahulGandhi ji Your family's karma is now awaiting for you who looted India again &amp; again and now #NationalHerald awaiting for justice, Your Countdown has already started only 18 days remaining, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\xb2\xe0\xa5\x8b\xf0\x9f\x98\xa1\xf0\x9f\x91\x87\nhttps://t.co/ZqJDs7E86h""","Sibsagar, Assam",2280197166,ghoshrupak6,5
2019-05-05 08:39:28,b'I think nobody has taken as much brickbats as @RahulGandhi and I am sure nobody has remained as cool and level headed as RG. Gracious and dignified as ever. Proud of him. Leader hai toh aisa. https://t.co/pf7iGchNVE',"Jorhat, India",3230596764,G_Handique,3
2019-05-05 06:21:56,"b'@RahulGandhi ""Karma is a bitch"" - no one knows is better than your father who gave a safe passage to Warren Anderson (the culprit for Bhopal Gas Tragedy).'",Dibrugarh,281496727,2sanjay4,0
2019-05-05 06:05:52,b'@RahulGandhi Hey! You forgot to mention your wink \xf0\x9f\x98\x89 (after a huge hug).',Dibrugarh,281496727,2sanjay4,0
2019-05-05 03:20:33,"b""@RahulGandhi 's business partner got Defence deals under #UPA\nhttps://t.co/Ffjd9Vmiob""","Sibsagar, India",467947246,nanglucky,0
2019-05-04 21:31:39,b'@geetv79 @RahulGandhi Modi has been nominated for fake Oscar award for his worse acting',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-04 17:55:39,"b'@Mr_mikealson @IncVaishali @lncMohitJain @Yogita_singh11 @LambaAlka @RahulGandhi @AcharyaPramodk @INCMP @pankhuripathak @priyankagandhi @ShatruganSinha @sherryontopp @AmitabhBachan @BJP4MP Anyway, Congrats again!\xf0\x9f\x98\x8a'","Itanagar, India",975990856732655616,MohsinN98568188,0
2019-05-04 17:54:35,"b'@IncVaishali @lncMohitJain @Yogita_singh11 @LambaAlka @RahulGandhi @AcharyaPramodk @INCMP @pankhuripathak @priyankagandhi @ShatruganSinha @sherryontopp @AmitabhBachan @BJP4MP After Under graduate, up to M.Phil. is graduate program.'","Itanagar, India",975990856732655616,MohsinN98568188,0
2019-05-04 17:47:53,b'@IncVaishali @lncMohitJain @Yogita_singh11 @LambaAlka @RahulGandhi @AcharyaPramodk @INCMP @pankhuripathak @priyankagandhi @ShatruganSinha @sherryontopp @AmitabhBachan @BJP4MP Congrats! On both achievement \xf0\x9f\x91\x8d\xf0\x9f\xa5\x80\xf0\x9f\x92\x9e\nGraduation and Joining \xf0\x9f\xa4\x97',"Itanagar, India",975990856732655616,MohsinN98568188,0
2019-05-04 15:33:35,b'@geetv79 @RahulGandhi \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3poor guys',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-04 09:17:29,"b""Dear Modi ji where is your delhi university certificate it's missing @RahulGandhi @narendramodi @sambitswaraj @smritiirani @PemaKhanduBJP @arunjaitley @VivekNabam @yadavakhilesh @rsprasad @NabamtukiAP @KirenRijiju https://t.co/KN4mpvc4vY""",Naharlagun,1045449443368214528,JobangTaba,0
2019-05-04 08:39:47,"b'@ani_digital @ANI 55+ yrs @RahulGandhi &amp; his family ruled #Amethi but did nothing &amp; now doing emotional drama by calling Amethi as his family, if Amethi is your family then why you are so rich &amp; your Amethi family is so poor ? Do you think the people of Amethi are fools\xf0\x9f\x98\xa0\xf0\x9f\x91\x87\nhttps://t.co/zAGwRdvMh5'","Sibsagar, Assam",2280197166,ghoshrupak6,5
2019-05-04 07:16:28,b'@Shahaabdi1 @RahulGandhi A fake is always a fake.',India,1023739726824525824,joon141019631,0
2019-05-04 07:08:57,b'@vacha_bhavsar @Shahaabdi1 @RahulGandhi Congressy\xe2\x80\x99s are very poor in comparison.',India,1023739726824525824,joon141019631,0
2019-05-04 05:56:45,b'This is our leader. Fearless and at the same time compassionate. India needs him. So proud of him.  @RahulGandhi\n   https://t.co/W7BwyjcicA',"Jorhat, India",3230596764,G_Handique,2
2019-05-04 04:36:15,b'LIVE: Congress President @RahulGandhi addresses media at Congress HQ #ArmySeMaafiMaangoModi https://t.co/VRju959HV8',"Itanagar, India",866565879240171520,INCArunachal,25
2019-05-03 21:11:09,"b""@IndiaToday @rajchengappa @RahulGandhi @KDscribe @junglelight @UdayMahurkar How badly you guys want to promote a man kid.\nJust give us the truth.\nDon't kill journalism.\nShame shame!!""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 21:05:44,b'@rahulkanwal @INCIndia @RahulGandhi @IndiaToday @sardesairajdeep @anjanaomkashyap you may also know the truth. Really respect you mam. Truth will really raise your stature in our eyes.\nIndia deserves to know the truth and quality of the opposition leader.',"Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 21:03:26,"b""@rahulkanwal @INCIndia @RahulGandhi @IndiaToday @rahulkanwal you are an army kid, I believe with high values. It doesn't suit you to keep mum knowing the truth.\nWhere is the real journalism as claimed by @IndiaToday \nNot asking @sardesairajdeep as I don't believe he has guts to say the truth.""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 17:39:36,"b""@sardesairajdeep @RahulGandhi Only Pappu can do a print interview with mic on!! And a slot on TV for print interview, that's a first in history..\nGood luck @sardesairajdeep defending your master, this one is going to be tough \xf0\x9f\x98\x82\xf0\x9f\x98\x82""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 13:32:27,b'@narendramodi @AmitShah @RahulGandhi @priyankagandhi Honesty is the best #policy for anybody to continue #PublicPolicy. https://t.co/SaCACXL9hG',"Jorhat, India",772399273673711616,PANKAJS55740147,0
2019-05-03 11:43:48,b'Congress party is fooling villagers by distibuting fake NYAY form. This party is a cancer for India.\n@INCIndia \n@RahulGandhi https://t.co/0DkoJEwqHn',Jorhat,939103804355592192,pratyay_likhok,0
2019-05-03 11:03:48,b'@sardesairajdeep @RahulGandhi The strength of @INCIndia is the black money which they have looted 55 years and the weakness of @INCIndia is @narendramodi.',DIBRUGARH,1515909716,ArunavMBaruah,0
2019-05-03 09:07:44,"b'@MridulB76822205 @gkzhimomi @RahulGandhi @INCIndia @INCAssam @PChidambaram_IN @pradyutbordoloi @DhirenChNath That would be wrong. I am a nobody yet you address me with such respect. You deserve the respect, sir.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 08:33:59,"b'@MridulB76822205 @gkzhimomi @RahulGandhi @INCIndia @INCAssam @PChidambaram_IN @pradyutbordoloi @DhirenChNath Absolutely right, sir.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 07:51:46,"b'LIVE: Congress President @RahulGandhi addresses Public Meeting in Rewa, Madhya Pradesh. #AbHogyaNyay https://t.co/lVFJRAU3vA'","Itanagar, India",866565879240171520,INCArunachal,11
2019-05-03 07:15:32,b'@abpnewstv @RahulGandhi Mr. Sambit Patra to note',"Tinsukia, India",757232591468724224,PankajK33688284,0
2019-05-03 07:05:14,"b'@MridulB76822205 @gkzhimomi @RahulGandhi @INCIndia @INCAssam @PChidambaram_IN @pradyutbordoloi @DhirenChNath As for our ideological differences, it stems from my dislike for politicians of all Hua and colors. We can always agree to disagree and I respect that you stand by the ideology you support. That is a rarity these days, sir.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,1
2019-05-03 07:03:57,b'@MridulB76822205 @gkzhimomi @RahulGandhi @INCIndia @INCAssam @PChidambaram_IN @pradyutbordoloi @DhirenChNath It would be great if he turns into a good leader.',"Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 06:33:49,b'@timesofindia Italian mother of an incompetent &amp; a pathological Liar @RahulGandhi',"Tinsukia, India ",102018208,sumantasharma,0
2019-05-03 06:25:26,"b'@MridulB76822205 @gkzhimomi @RahulGandhi @INCIndia @INCAssam @PChidambaram_IN @pradyutbordoloi @DhirenChNath I still stand by my original statement and you know that in am not wrong, sir.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 06:06:43,b'@BJP4Karnataka @INCIndia @RahulGandhi @INCIndia @RahulGandhi https://t.co/3E3nl4p1CB reply',"Dibrugarh, India",103498617,santudbrt,0
2019-05-03 05:31:15,b'@ShahulAhm @RahulGandhi Pappu should be made to issue a video statement and one which gets published in all national dailies which carried the lie @M_Lekhi',"Tinsukia,Assam",592982415,ajitabh_baruah,1
2019-05-03 05:25:33,b'@sardesairajdeep @RahulGandhi Not interested. Will probably switch to another channel when this interview airs on @IndiaToday',"Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 05:12:18,"b'@gkzhimomi @MridulB76822205 @RahulGandhi Sir, there are far more capable and visionart leaders in Congress than Rahul. The day they are given their due,Congress would revive itself. \n\nJust my observation.'","Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-03 03:06:50,"b""What's the #academic qualification of both @narendramodi and @RahulGandhi ? It's a trillion #dollar #question for every Indian. #people of #India are very #Anxious/#curious and more often #people deserve the #right/#legacy to get well-informed about their #academic qualification. https://t.co/eGKDe2rbsH""","Jorhat, India",772399273673711616,PANKAJS55740147,1
2019-05-03 00:27:03,b'@RahulGandhi Good job',"Itanagar, India",1082160037546516481,TaharTamchi,0
2019-05-02 16:07:52,"b""@RahulGandhi zindabad! Congress Zindabad. \nNow, Modi ji, it's your turn for an interview. A real interview on the election season, please. Not on the mango season. https://t.co/owiLQEKcbk""","Jorhat, India",3230596764,G_Handique,2
2019-05-02 11:47:04,"b'LIVE: Congress President @RahulGandhi addresses public meeting in Jaipur, Rajasthan. #\xe0\xa4\x96\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe_\xe0\xa4\x98\xe0\xa4\xa3\xe0\xa5\x80_\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2_\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 https://t.co/4rYGc94rwV'","Itanagar, India",866565879240171520,INCArunachal,15
2019-05-02 09:49:55,b'@aajtak @RahulGandhi Retweets are not endorsement....',Dibrugarh,281496727,2sanjay4,0
2019-05-01 18:12:16,"b""@rohini_sgh She has been aquitted by SC, same institution which has released your #GodFathers @RahulGandhi #ItalianMafia blah blah. Why don't you question them? Hai Dum?""","Arunachal Pradesh, India",63428035,TechieGuy_12,0
2019-05-07 04:16:46,"b""@sumanthraman RaGa the intelligent man and his once in a blue moon sissy P. Cade a didn't even spare a live PM, \n\nWaise ayega toh Modi hi""","Dibrugarh, India",65551915,Himz08,0
2019-05-05 06:21:10,"b""He's demeaning the honour of the post of Prime Minister. Maybe RaGa &amp; his party is bad, but such vitriolic remarks coming from the Prime Minister of the Nation is totally uncalled for. https://t.co/rcKF5omrfi""","Itanagar, India",2663387324,KaryomBasar,0
2019-05-04 10:42:49,"b""@IndiaToday D party, that tries to demonize Indian Army off and on, sud not speak a word in its favor to mollify d aggrieved nation n recover d lost ground. RaGa's Cong can sell off d country   if it helps them come back to power. Thanks to d rejuvenated voters' intellect of today's India.""","Tinsukia, Assam, India",197856358,nkbhattacharjee,0
2019-05-01 18:10:47,b'@ZeeNewsHindi RaGa https://t.co/80FqH46nWv',Dibrugarh,281496727,2sanjay4,0
2019-05-11 04:03:15,"b""@Prakash14646009 @jagdishshetty @Swamy39 Arre baba, so what is the problem. If he has unearthed documents proving Pappu (as called by many) as British citizen, why doesn't he goes to court unlike in many other cases !!!\n\nWho is stopping him.""","Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-10 02:44:13,b'It is very surprised to see the madness of Pappu followers that what the thing Pappu gave them to become so 3rd class.',"North Lakhimpur, Assam",1024678968673202176,LakhyajitDeuri,0
2019-05-08 15:56:10,"b""@JhaSanjay Why didn't you tag Pappu in your tweet? Today in Odisha, he was quoting Rs.1600/- as the price of Rafael. He seriously needs a psychiatrist or may be shock therapy.""",Dibrugarh,281496727,2sanjay4,0
2019-05-07 16:37:38,"b""@GauravGogoiAsm @INCIndia @RahulGandhi @INCWestBengal PAPPU won't understand anything...He must have thrown it to the dustbin""",Jorhat,991695806930415616,Bonny_Saikia,0
2019-05-07 08:21:01,"b'@Nationalist_AA @GauravGogoiAsm Gaurav Gogoi is the PAPPU of Assam, just enjoy his jokes @Chowkidar Nationalist'",Jorhat,991695806930415616,Bonny_Saikia,0
2019-05-06 11:14:13,b'@DrParulSharma1 @BDUTT Fear from pappu the great',"Dibrugarh, India",103498617,santudbrt,0
2019-05-06 08:11:48,"b""@drnraghuveera That's why Atal Ji also saved Pappu once, while detained at a US airport.\n\nBut Scam was a scam, sikh genocide was a genocide.\n\nWhy not to blame.\n\nU ppl always call Chor to Modi, without any proof.""","Jorhat, India",923169005665267712,RameshLadha1,0
2019-05-05 15:48:27,"b'@anilhbraj @maryashakil Did she criticized Rahul for his language? even we can childishly cite instances of Modiji enquiries health issues of Senior congress leaders. So? \nFact is Pappu ran Most disgusting campaign in recent times , closet bigots will not see that'","Tinsukia,Assam",592982415,ajitabh_baruah,1
2019-05-05 12:17:08,b'@RahulGandhi Try to give interview to @the_sashiks u pappu',"Dibrugarh, India",103498617,santudbrt,0
2019-05-03 17:39:36,"b""@sardesairajdeep @RahulGandhi Only Pappu can do a print interview with mic on!! And a slot on TV for print interview, that's a first in history..\nGood luck @sardesairajdeep defending your master, this one is going to be tough \xf0\x9f\x98\x82\xf0\x9f\x98\x82""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-03 05:31:15,b'@ShahulAhm @RahulGandhi Pappu should be made to issue a video statement and one which gets published in all national dailies which carried the lie @M_Lekhi',"Tinsukia,Assam",592982415,ajitabh_baruah,1
2019-05-02 18:51:21,"b""@dhruv_rathee Try hard but kiddo you cannot take Pappu's place. \nAll Your efforts will went to dustbin kid. https://t.co/KEwHxNmeEN""","lakhimpur, assam",17310581,manjaranj,0
2019-05-02 18:49:57,"b'@dhruv_rathee One out of many educated duffers you are spotted kid. Stop trying to be Pappu, you cannot take his place. https://t.co/K4n1m55pLH'","lakhimpur, assam",17310581,manjaranj,0
